tf	mem
RECQL4	TYMS
RECQL4	UBE2C
RECQL4	WDR79
RECQL4	XPO5
RECQL4	XRCC6
RECQL4	ZWINT
RECQL5	ALPI
RECQL5	CNTROB
RECQL5	EIF6
RECQL5	EMID2
RECQL5	FNDC5
RECQL5	IRGM
RECQL5	ITPKB
RECQL5	KRT83
RECQL5	MBD6
RECQL5	MUPCDH
RECQL5	NARG1
RECQL5	NTNG2
RECQL5	PSG9
RECQL5	PVRL1
RECQL5	ROCK1
RECQL5	SCT
RECQL5	SEC14L1
RECQL5	SLC1A2
RECQL5	TRPC7
RC3H1	SNAP23
RERE	ABCE1
RERE	ACTN4
RERE	AFF1
RERE	ARNTL2
RERE	ATP2C1
RERE	AZI2
RERE	C1orf67
RERE	CBR4
RERE	CBX7
RERE	CFLAR
RERE	CPT1A
RERE	CREBBP
RERE	CTDSP2
RERE	CTNNB1
RERE	DAAM1
RERE	EPC1
RERE	EPM2AIP1
RERE	FOXO1
RERE	GNG13
RERE	GOLT1B
RERE	IQWD1
RERE	KCNS2
RERE	LMOD1
RERE	LPP
RERE	MBNL1
RERE	MED13L
RERE	NCOA1
RERE	NKTR
RERE	NUDT21
RERE	NUP50
RERE	PAPD4
RERE	PDZRN3
RERE	PLCH1
RERE	PPAP2A
RERE	PYGL
RERE	R3HDM2
RERE	RAD50
RERE	RAPGEF2
RERE	SAMD4B
RERE	SIAH1
RERE	SOS2
RERE	SPON2
RERE	SUV420H1
RERE	SYNE1
RERE	TIMM17A
RERE	TMEM189-UBE2V1
RERE	TMEM33
RERE	TNRC6B
RERE	TNXB
RERE	TXNRD2
RERE	UBE2D3
RERE	WDR42A
RERE	YAF2
RERE	ZBTB20
RERE	ZNF280D
RERE	ZNF451
RERE	ZNF493
RERE	ZNF708
RELA	ACTB
RELA	ADAM15
RELA	AP2A1
RELA	APH1A
RELA	ARF3
RELA	ARF6
RELA	ARHGDIA
RELA	ARHGEF11
RELA	ARPC4
RELA	C19orf6
RELA	CFL1
RELA	CSNK1D
RELA	DEDD
RELA	EXOC7
RELA	FZR1
RELA	GJC2
RELA	GLE1
RELA	GNB2
RELA	HGS
RELA	HSF1
RELA	KDELR1
RELA	MAP2K2
RELA	MAPK1IP1L
RELA	MAZ
RELA	MGAT4B
RELA	MYO9B
RELA	NPAS4
RELA	OTUB1
RELA	PATL1
RELA	PFN1
RELA	PHF23
RELA	PIP5K1A
RELA	PPP1R11
RELA	PRR14
RELA	PSEN1
RELA	PTBP1
RELA	RAB35
RELA	RAB5C
RELA	RANGAP1
RELA	RDH14
RELA	RHOA
RELA	SEC61A1
RELA	SEMA5A
RELA	SENP3
RELA	SMARCD1
RELA	SREBF2
RELA	SRPR
RELA	SUPT6H
RELA	TCF25
RELA	TRAPPC1
RELA	UBAP2L
RELA	WBP11
RELA	YKT6
RELA	ZDHHC5
RELA	ATP5G1
RELA	CLK2
RELA	CREBBP
RELA	CYB561
RELA	DDX5
RELA	DFFB
RELA	CYB5R3
RELA	DKC1
RELA	DPYSL2
RELA	EPHB1
RELA	FGFR3
RELA	H1F0
RELA	HPRT1
RELA	HSPA9
RELA	ITPKB
RELA	MET
RELA	MIP
RELA	MLLT6
RELA	NDUFA5
RELA	NKTR
RELA	ORC1
RELA	PCCA
RELA	PLEC
RELA	PLXNB3
RELA	POU2F2
RELA	SCN2B
RELA	CXCL12
RELA	SOX12
RELA	XPNPEP1
RELA	ZNF17
RELA	FZD3
RELA	FAM127A
RELA	KALRN
RELA	SEC22C
RELA	PNMA1
RELA	CD83
RELA	PTER
RELA	ECE2
RELA	CEP104
RELA	SCAMP3
RELA	ALG3
RELA	BASP1
RELA	AP4B1
RELA	KPTN
RELA	MYT1L
RELA	FAM175B
RELA	VPS8
RELA	MED13L
RELA	GCAT
RELA	ZNF281
RELA	PDSS1
RELA	ZNF318
RELA	SUN2
RELA	INTS1
RELA	UBE2S
RELA	DCTN4
RELA	SLC22A17
RELA	TMCO1
RELA	EGLN1
RELA	C1orf109
RELA	CDCA8
RELA	TMEM19
RELA	PARL
RELA	FAM46A
RELA	DENND4C
RELA	STARD7
RELA	PLEKHG5
RELA	STIM2
RELA	TLDC1
RELA	WDR13
RELA	KLC2
RELA	DCLRE1B
RELA	ZNF613
RELA	MYO19
RELA	ZNF34
RELA	TDRD3
RELA	RNF146
RELA	RAB33B
RELA	PARP10
RELA	PRPF38A
RELA	SCRN2
RELA	CEP95
RELA	ELMSAN1
RELA	NUS1
RELA	FRA10AC1
RELA	C16orf46
RELA	WFIKKN2
RELA	ALG10B
RELA	C12orf66
RELA	VSIG10L
RELA	METTL21A
RELA	FAAP20
RELA	C3orf67
RELA	ZCCHC24
RELA	TYSND1
RELA	CCDC83
RELA	HNRNPA3
RELA	ZNF485
RELA	LEMD2
RELA	SPRYD4
RELA	PIGW
RELA	C1orf204
RELA	STARD7-AS1
RELA	LOC285696
RELA	GPR142
RELA	VSIG8
RELA	MUC5B
RELA	MIR4323
RELA	LOC100505622
RELA	NAPA-AS1
RELA	MIR4734
RELA	MIR4444-1
RELA	A2M
RELA	AFP
RELA	AGT
RELA	AGXT
RELA	AKT1
RELA	AKR1B1
RELA	BIRC2
RELA	BIRC3
RELA	APOC3
RELA	AR
RELA	AREG
RELA	CCND1
RELA	BCL2
RELA	BCL2L1
RELA	BCL3
RELA	CXCR5
RELA	BRCA2
RELA	CASP8
RELA	CD40LG
RELA	CFTR
RELA	CCR5
RELA	COL1A1
RELA	CRP
RELA	CSF2
RELA	CSF3
RELA	CTNNB1
RELA	CTSB
RELA	EGFR
RELA	ELF3
RELA	F3
RELA	FN1
RELA	GALR1
RELA	CXCL1
RELA	CXCL2
RELA	CXCL3
RELA	GSTP1
RELA	HDAC1
RELA	HDAC2
RELA	HGF
RELA	NR4A1
RELA	ICAM1
RELA	IFNB1
RELA	IL1B
RELA	IL1R1
RELA	IL2
RELA	IL2RA
RELA	IL4
RELA	CXCL8
RELA	IL12B
RELA	CXCL10
RELA	IRF4
RELA	MEFV
RELA	MMP1
RELA	MMP9
RELA	MMP14
RELA	MYC
RELA	NFKB1
RELA	NFKB2
RELA	NFKBIA
RELA	NOS2
RELA	PCK2
RELA	PGR
RELA	PIGR
RELA	PITX3
RELA	PPARA
RELA	PPARD
RELA	PTGS2
RELA	PTX3
RELA	RELB
RELA	S100A6
RELA	SAA2
RELA	CCL2
RELA	CCL3
RELA	CCL5
RELA	CCL20
RELA	CXCL11
RELA	SELE
RELA	TNF
RELA	TP53
RELA	VCAM1
RELA	WT1
RELA	TRIM26
RELA	TNFRSF10B
RELA	TNFRSF10A
RELA	NOL3
RELA	EBI3
RELA	TWF2
RELA	TRIB3
RELA	ABCA1
RELA	ABCB1
RELA	ABCG2
RELA	ADORA1
RELA	ADORA2A
RELA	ADORA3
RELA	AGER
RELA	AKT2
RELA	ALOX5
RELA	ALOX5AP
RELA	AMH
RELA	BACE1
RELA	BAD
RELA	BAX
RELA	BCL2A1
RELA	BCL2L11
RELA	BDKRB1
RELA	BGN
RELA	BHMT
RELA	BIRC5
RELA	BMP2
RELA	BTG2
RELA	BTS1
RELA	CARD8
RELA	CARM1
RELA	CASP3
RELA	CASP9
RELA	CCK
RELA	CCL11
RELA	CCL13
RELA	CCL19
RELA	CCL22
RELA	CCL4
RELA	CCNB1
RELA	CCND2
RELA	CCR2
RELA	CCR3
RELA	CCR7
RELA	CD28
RELA	CD38
RELA	CD40
RELA	CD58
RELA	CD69
RELA	CD74
RELA	CD80
RELA	CD86
RELA	CDH1
RELA	CDK4
RELA	CDK6
RELA	CDKN1A
RELA	CEACAM1
RELA	CFI
RELA	CFLAR
RELA	COL1A2
RELA	COL2A1
RELA	COL7A1
RELA	COX1
RELA	CR2
RELA	CREB3
RELA	CRHR1
RELA	CSF1
RELA	CSNK2A1
RELA	CXCL5
RELA	CXCR2
RELA	CXCR4
RELA	CYP19A1
RELA	CYP1A1
RELA	CYP27B1
RELA	CYP2E1
RELA	CYP3A4
RELA	CYP3A7
RELA	DEFB4A
RELA	DRD2
RELA	E2F1
RELA	EDN1
RELA	EGR1
RELA	EPAS1
RELA	EPCAM
RELA	ERAP1
RELA	ERAP2
RELA	F8
RELA	FAF1
RELA	FAS
RELA	FASLG
RELA	FBP1
RELA	FGF7
RELA	FGF8
RELA	VEGFD
RELA	FLT4
RELA	FOXO3
RELA	FOXP3
RELA	GADD45G
RELA	GATA3
RELA	GCLC
RELA	GFAP
RELA	GKN2
RELA	GNRH2
RELA	GRIN1
RELA	GSK3A
RELA	GTF2B
RELA	HBEGF
RELA	HDAC7
RELA	HES1
RELA	HIF1A
RELA	HLA-A
RELA	HLA-F
RELA	HMOX1
RELA	HPSE
RELA	HSD11B2
RELA	HYAL1
RELA	IER3
RELA	IFNA1
RELA	IFNG
RELA	IGF2BP2
RELA	IL10
RELA	IL12A
RELA	IL17A
RELA	IL17C
RELA	IL18
RELA	IL1A
RELA	IL1RN
RELA	IL23A
RELA	IL6
RELA	IRF1
RELA	IRF7
RELA	ITGAX
RELA	JUNB
RELA	KDM2A
RELA	KLK3
RELA	LCN2
RELA	LIPE
RELA	LPL
RELA	LTC4S
RELA	MADCAM1
RELA	MAT2A
RELA	MCL1
RELA	MGMT
RELA	MICA
RELA	MIF
RELA	MMP12
RELA	MMP13
RELA	MMP2
RELA	MMP3
RELA	MUC17
RELA	MUC2
RELA	MUC5AC
RELA	MUC6
RELA	NAMPT
RELA	NCAM1
RELA	NCOR1
RELA	NCOR2
RELA	NFKBIZ
RELA	NLRP2
RELA	NOLC1
RELA	NOS1
RELA	NOS3
RELA	NOX4
RELA	NOX5
RELA	NPPB
RELA	NRF1
RELA	OLFM4
RELA	OLR1
RELA	OPTN
RELA	OXTR
RELA	PCYT2
RELA	PDK4
RELA	PLA2G2A
RELA	PLAU
RELA	PLAUR
RELA	PLIN1
RELA	PPIG
RELA	PROX1
RELA	PSMB10
RELA	PSMB9
RELA	PTAFR
RELA	PTEN
RELA	PTGER4
RELA	PTGES
RELA	PTGFR
RELA	PTHLH
RELA	PTPN13
RELA	PTPN6
RELA	REPS2
RELA	RGS4
RELA	RIPK2
RELA	SAA1
RELA	SDC1
RELA	SERPINA3
RELA	SERPINB1
RELA	SERPINE1
RELA	SFTPA1
RELA	SIRT1
RELA	SLC25A27
RELA	SLC9A2
RELA	SNAI1
RELA	SOCS3
RELA	SOD2
RELA	STAT1
RELA	STAT3
RELA	STAT4
RELA	STK39
RELA	TAP1
RELA	TAP2
RELA	TAPBP
RELA	TBP
RELA	TBX21
RELA	TERT
RELA	TF
RELA	TFF1
RELA	TFF3
RELA	THBD
RELA	TIMP1
RELA	TLR2
RELA	TLR3
RELA	TLR7
RELA	TLR9
RELA	TNC
RELA	TNFAIP3
RELA	TNFRSF13C
RELA	TNFRSF9
RELA	TNFSF10
RELA	TNFSF14
RELA	TNIP3
RELA	TRAF1
RELA	TRAF2
RELA	TRIM21
RELA	TRPC1
RELA	TSLP
RELA	TWIST1
RELA	UPP1
RELA	VEGFA
RELA	VWF
RELA	XIAP
RELA	YY1
RELB	NFKB1
RELB	NFKB2
RELB	CD14
RELB	CD40
RELB	CDKN1A
RELB	ITGAM
RELB	PIGR
RELB	RELB
RELB	SELE
RELB	CCL19
RELB	CCL21
RECQL	C14orf106
RECQL	ECHDC2
RECQL	ETNK1
RECQL	GNG13
RECQL	GOLT1B
RECQL	HERC4
RECQL	NRAS
RECQL	TMOD3
RECQL	TPP2
RECQL	ZCCHC7
RETSAT	AKT1S1
RETSAT	CTNNA1
RETSAT	FAM49B
RETSAT	FH
RETSAT	GGCX
RETSAT	MAPKAP1
RETSAT	POMGNT1
RETSAT	SDHC
RETSAT	VAMP3
RETSAT	ZFYVE21
REXO1	ABCB6
REXO1	ABCC8
REXO1	ADARB1
REXO1	ADORA2B
REXO1	AIFM2
REXO1	ALPI
REXO1	APOL2
REXO1	ARHGAP30
REXO1	ARSD
REXO1	AVPR2
REXO1	AXUD1
REXO1	BLR1
REXO1	BOK
REXO1	BRD4
REXO1	C12orf35
REXO1	C14orf121
REXO1	C17orf70
REXO1	C1orf136
REXO1	C20orf151
REXO1	C20orf165
REXO1	C20orf43
REXO1	C2orf49
REXO1	C2orf55
REXO1	C5orf22
REXO1	C9orf44
REXO1	CALM3
REXO1	CASR
REXO1	CLYBL
REXO1	CNTROB
REXO1	CST11
REXO1	CTDSPL2
REXO1	DDX51
REXO1	DERL3
REXO1	DGCR14
REXO1	DHX35
REXO1	DLEC1
REXO1	DOCK5
REXO1	EIF4A2
REXO1	EIF6
REXO1	EMID2
REXO1	ENPP7
REXO1	ESPNP
REXO1	EVX1
REXO1	FAM29A
REXO1	FAM71A
REXO1	FAM83E
REXO1	FBXL17
REXO1	FNDC5
REXO1	FOXJ3
REXO1	FOXO1
REXO1	FUT7
REXO1	GJD4
REXO1	GLTSCR2
REXO1	GNAS
REXO1	GP1BB
REXO1	GPR26
REXO1	GRPEL2
REXO1	H1FNT
REXO1	H1FX
REXO1	HLA-DOA
REXO1	HMCN2
REXO1	HPS6
REXO1	ICMT
REXO1	IGHG1
REXO1	IGLC2
REXO1	IRGM
REXO1	ITGA8
REXO1	JSRP1
REXO1	KCNA7
REXO1	KCNQ1DN
REXO1	KIAA0913
REXO1	LIMA1
REXO1	LMO7
REXO1	LZTS1
REXO1	MAP1LC3C
REXO1	MAPRE3
REXO1	MBD6
REXO1	MCM3AP
REXO1	MESP2
REXO1	MTMR1
REXO1	MUC3A
REXO1	MUPCDH
REXO1	MYOD1
REXO1	MYST3
REXO1	NARG1
REXO1	NCF1
REXO1	NNT
REXO1	NOL9
REXO1	NRG1
REXO1	NTNG2
REXO1	NYX
REXO1	OR7E104P
REXO1	OSM
REXO1	PC
REXO1	PDE3B
REXO1	PDX1
REXO1	PRIM2
REXO1	PSG9
REXO1	PTBP1
REXO1	PTPRN2
REXO1	RAB17
REXO1	RAB2A
REXO1	RBM38
REXO1	RGS6
REXO1	ROCK1
REXO1	RRM1
REXO1	SCIN
REXO1	SCT
REXO1	SFRS6
REXO1	SFTPC
REXO1	SIP1
REXO1	SLC19A1
REXO1	SLC27A5
REXO1	SPAG8
REXO1	SPATA21
REXO1	SPDEF
REXO1	SSBP3
REXO1	STX5
REXO1	SULT1C2
REXO1	SVIL
REXO1	TAC4
REXO1	TAOK1
REXO1	TBKBP1
REXO1	TEAD2
REXO1	TFB2M
REXO1	TMCC1
REXO1	TMEM105
REXO1	TMEM30B
REXO1	TMIGD2
REXO1	TNPO2
REXO1	TOX3
REXO1	TPCN1
REXO1	TRIM5
REXO1	TWF1
REXO1	USHBP1
REXO1	WHDC1L1
REXO1	YY1AP1
REXO1	ZBTB6
REXO1	ZDBF2
REXO1	ZNF286A
REXO1	ZNF414
REXO1	ZNF423
REV3L	SAPS3
REV3L	WDR42A
REXO1L1	C9orf164
REXO1L1	C9orf79
REXO1L1	CNTROB
REXO1L1	CSH2
REXO1L1	EIF6
REXO1L1	EMID2
REXO1L1	FBF1
REXO1L1	H1FNT
REXO1L1	IRGM
REXO1L1	ITGA8
REXO1L1	ITPKB
REXO1L1	KIAA1267
REXO1L1	KIF6
REXO1L1	LENG3
REXO1L1	LRFN2
REXO1L1	MAP3K10
REXO1L1	MUPCDH
REXO1L1	MYO18A
REXO1L1	NCF1
REXO1L1	NNT
REXO1L1	NTNG2
REXO1L1	OR10D1P
REXO1L1	REC8L1
REXO1L1	ROCK1
REXO1L1	RPS12
REXO1L1	SH3GL1
REXO1L1	STAB2
REXO1L1	TMCC1
REXO1L1	TMEM173
REXO1L1	TMEM30B
REXO1L1	TRPC7
REXO1L1	TTC28
REXO1L1	TUBGCP6
REXO1L1	WDR90
REXO1L1	ZNF771
REXO2	DMN
REXO2	MYH11
REXO2	NECAP1
REXO2	POLH
REXO2	VASH2
REXO2	XAGE1
RFC1	BUB3
RFC1	CSE1L
RFC1	FBXO5
RFC1	MSH2
RFC1	PAICS
RFC1	SFRS10
RFC1	WDR3
REXO4	AATF
REXO4	ABT1
REXO4	AHCY
REXO4	AIFM3
REXO4	AK2
REXO4	ALG3
REXO4	ANAPC1
REXO4	AOF2
REXO4	APTX
REXO4	ARHGEF12
REXO4	ASF1B
REXO4	ATAD3A
REXO4	ATIC
REXO4	BCL2L12
REXO4	BMS1
REXO4	BRCA1
REXO4	BRRN1
REXO4	C10orf2
REXO4	C13orf3
REXO4	C15orf44
REXO4	C19orf48
REXO4	C2orf49
REXO4	CBX5
REXO4	CCDC86
REXO4	CCT4
REXO4	CCT7
REXO4	CDCA5
REXO4	CDCA8
REXO4	CHCHD1
REXO4	CLN6
REXO4	COASY
REXO4	COMMD4
REXO4	CSTF1
REXO4	CSTF2
REXO4	DKC1
REXO4	EDC4
REXO4	EFTUD2
REXO4	EIF3B
REXO4	EIF4A3
REXO4	EIF6
REXO4	ESPL1
REXO4	EXOSC2
REXO4	EXOSC5
REXO4	FANCA
REXO4	FARSA
REXO4	FEN1
REXO4	GEMIN4
REXO4	GINS4
REXO4	GPATCH4
REXO4	GTF3C5
REXO4	HMBS
REXO4	HNRNPC
REXO4	IKBKE
REXO4	KIF2C
REXO4	LIG1
REXO4	MAPKAP1
REXO4	MCM7
REXO4	MED27
REXO4	MKI67
REXO4	MRPL18
REXO4	NLE1
REXO4	NOC4L
REXO4	NPM3
REXO4	NUP93
REXO4	PDCD11
REXO4	PDRG1
REXO4	POLR2H
REXO4	POLR3A
REXO4	PPCDC
REXO4	PRMT5
REXO4	PRPF31
REXO4	PRPF4
REXO4	PRRX1
REXO4	PSMD13
REXO4	RAE1
REXO4	RNASEH2A
REXO4	RPA1
REXO4	RPL28
REXO4	RPL7A
REXO4	RUVBL2
REXO4	SAAL1
REXO4	SNRPB
REXO4	SPAG5
REXO4	SSRP1
REXO4	STYXL1
REXO4	SUV39H1
REXO4	TBRG4
REXO4	TKT
REXO4	TMCO6
REXO4	TOMM34
REXO4	TREX1
REXO4	TSSC1
REXO4	WDR4
REXO4	WDR51A
REXO4	WDR74
REXO4	XRCC6
REXO4	YRDC
REXO4	ZNF207
REXO4	ZNF473
RFC2	AATF
RFC2	ABCF2
RFC2	ACP1
RFC2	AK2
RFC2	APTX
RFC2	ATIC
RFC2	BAZ2B
RFC2	BCL2L12
RFC2	BOP1
RFC2	BRCA1
RFC2	BRMS1
RFC2	BUB3
RFC2	C10orf119
RFC2	C12orf24
RFC2	C12orf29
RFC2	C14orf145
RFC2	C19orf48
RFC2	C1QBP
RFC2	C6orf173
RFC2	C8orf33
RFC2	C9orf105
RFC2	CACYBP
RFC2	CBX5
RFC2	CCDC137
RFC2	CCDC5
RFC2	CCNB2
RFC2	CCNF
RFC2	CCT6A
RFC2	CDC123
RFC2	CDC45L
RFC2	CDC6
RFC2	CDCA8
RFC2	CDK4
RFC2	CENPH
RFC2	CENPL
RFC2	CENPN
RFC2	CEP72
RFC2	CEP78
RFC2	CHAF1A
RFC2	CHEK1
RFC2	CKS2
RFC2	CNOT10
RFC2	COX4NB
RFC2	CSTF1
RFC2	CTPS
RFC2	DCPS
RFC2	DDX51
RFC2	DENR
RFC2	DGUOK
RFC2	DKC1
RFC2	DNMT1
RFC2	DTL
RFC2	DTYMK
RFC2	DUS2L
RFC2	DUS3L
RFC2	EDC3
RFC2	EIF3B
RFC2	EIF4E2
RFC2	ELF2
RFC2	EXOSC2
RFC2	EXOSC3
RFC2	EXOSC4
RFC2	EXOSC5
RFC2	FARSA
RFC2	FEN1
RFC2	FLAD1
RFC2	GEMIN7
RFC2	GINS4
RFC2	GPATCH4
RFC2	GPRASP1
RFC2	GTF2H4
RFC2	GTF3C3
RFC2	H2AFV
RFC2	H2AFZ
RFC2	HN1
RFC2	HPRT1
RFC2	ILF2
RFC2	ING1
RFC2	INTS7
RFC2	IRAK1
RFC2	ISCA1
RFC2	KARS
RFC2	KIF2C
RFC2	LHFP
RFC2	LSM2
RFC2	LSM4
RFC2	LSM5
RFC2	LSM7
RFC2	LSM8
RFC2	MAD2L1
RFC2	MAD2L2
RFC2	MAGOH
RFC2	MCM4
RFC2	MCM5
RFC2	MCM7
RFC2	MCTS1
RFC2	MED6
RFC2	METTL2A
RFC2	MPP6
RFC2	MRPL11
RFC2	MRPL37
RFC2	MRPS17
RFC2	MRTO4
RFC2	MSH2
RFC2	MTHFD1
RFC2	MYCBP
RFC2	MYO19
RFC2	NME1-NME2
RFC2	NOL9
RFC2	NUDT21
RFC2	NUP155
RFC2	NUP205
RFC2	NUP37
RFC2	OIP5
RFC2	ORC5L
RFC2	PAICS
RFC2	PDGFRB
RFC2	PHB
RFC2	PHF19
RFC2	PHF5A
RFC2	POLA2
RFC2	POLD1
RFC2	POLE3
RFC2	POLR3C
RFC2	POLR3K
RFC2	PPIE
RFC2	PPIL5
RFC2	PPP1CA
RFC2	PRELID1
RFC2	PSMA5
RFC2	PSMB1
RFC2	PSMB2
RFC2	PSMB3
RFC2	PSMB7
RFC2	PSMG1
RFC2	PTGES3
RFC2	PWP1
RFC2	RAD51AP1
RFC2	RAD51C
RFC2	RAE1
RFC2	RAN
RFC2	RANBP1
RFC2	RCC1
RFC2	RFC3
RFC2	RFC5
RFC2	RFWD3
RFC2	RNASEH2A
RFC2	RPA1
RFC2	RPA3
RFC2	RPUSD2
RFC2	RUVBL1
RFC2	SAE1
RFC2	SCLT1
RFC2	SEH1L
RFC2	SENP1
RFC2	SF3A3
RFC2	SFRS9
RFC2	SHCBP1
RFC2	SHMT2
RFC2	SIVA1
RFC2	SKP2
RFC2	SLBP
RFC2	SNRPA
RFC2	SNRPA1
RFC2	SNRPB
RFC2	SNRPD1
RFC2	SNRPF
RFC2	SPAG5
RFC2	SPC24
RFC2	SPC25
RFC2	SRM
RFC2	SSBP1
RFC2	SSRP1
RFC2	TACC3
RFC2	TBRG4
RFC2	TFAM
RFC2	TFDP1
RFC2	THOC4
RFC2	THOC6
RFC2	THOP1
RFC2	THRAP3
RFC2	TIMM10
RFC2	TIPIN
RFC2	TK1
RFC2	TMCO6
RFC2	TMEM103
RFC2	TMEM140
RFC2	TMEM160
RFC2	TMEM68
RFC2	TMPO
RFC2	TREX1
RFC2	TRIP13
RFC2	TSPAN9
RFC2	TSR1
RFC2	TUBG1
RFC2	TXNDC12
RFC2	UBE2I
RFC2	UBE2T
RFC2	VARS
RFC2	WDR18
RFC2	WDR4
RFC2	WDR5
RFC2	WDR57
RFC2	WDR61
RFC2	WDR8
RFC2	XPO5
RFC2	YBX1
RFC2	YRDC
RFC2	ZBTB20
RFC2	ZNRD1
RFC2	ZWILCH
RFC4	ADAM32
RFC4	ANLN
RFC4	ATAD2
RFC4	AURKA
RFC4	BIRC5
RFC4	BRCA1
RFC4	BUB1B
RFC4	C11orf82
RFC4	C12orf24
RFC4	C16orf75
RFC4	C1orf112
RFC4	C1orf135
RFC4	C21orf45
RFC4	C21orf9
RFC4	C2orf44
RFC4	C2orf49
RFC4	C3orf26
RFC4	C5orf34
RFC4	C6orf173
RFC4	CACYBP
RFC4	CCDC34
RFC4	CCNB1
RFC4	CCNB2
RFC4	CCNE2
RFC4	CDC2
RFC4	CDC20
RFC4	CDC25C
RFC4	CDC45L
RFC4	CDC6
RFC4	CDC7
RFC4	CDCA3
RFC4	CDCA5
RFC4	CDKN3
RFC4	CDT1
RFC4	CENPA
RFC4	CENPE
RFC4	CENPF
RFC4	CENPK
RFC4	CEP55
RFC4	CEP72
RFC4	CEP78
RFC4	CHAC2
RFC4	CHEK1
RFC4	CKAP2
RFC4	CKS1B
RFC4	CKS2
RFC4	CLNS1A
RFC4	CPSF3
RFC4	CSE1L
RFC4	CST1
RFC4	CSTF1
RFC4	CTPS
RFC4	DBF4
RFC4	DHFR
RFC4	DLG7
RFC4	DNA2
RFC4	DNMT1
RFC4	DNMT3B
RFC4	DTL
RFC4	DUT
RFC4	ECT2
RFC4	EXO1
RFC4	EXOSC2
RFC4	EZH2
RFC4	FAM149B1
RFC4	FAM29A
RFC4	FANCI
RFC4	FANCM
RFC4	FEN1
RFC4	FIGNL1
RFC4	FOXM1
RFC4	GINS1
RFC4	GINS2
RFC4	GMNN
RFC4	GMPS
RFC4	HDAC2
RFC4	HELLS
RFC4	HMMR
RFC4	HPRT1
RFC4	IQGAP3
RFC4	ISCA1
RFC4	ITGB3BP
RFC4	KIAA0101
RFC4	KIF11
RFC4	KIF14
RFC4	KIF15
RFC4	KIF2C
RFC4	KIF4A
RFC4	KNTC1
RFC4	MAD2L1
RFC4	MCAM
RFC4	MCM4
RFC4	MCM5
RFC4	MCM6
RFC4	MELK
RFC4	MLF1IP
RFC4	MPHOSPH9
RFC4	MSH2
RFC4	MSH6
RFC4	NDC80
RFC4	NDUFA4L2
RFC4	NEIL3
RFC4	NUF2
RFC4	NUP107
RFC4	NUP155
RFC4	NUP37
RFC4	NUP85
RFC4	NUSAP1
RFC4	ORC1L
RFC4	ORC6L
RFC4	PCNA
RFC4	POLA1
RFC4	POLE2
RFC4	POLQ
RFC4	PPAT
RFC4	PPP1R8
RFC4	PRC1
RFC4	PRIM1
RFC4	RACGAP1
RFC4	RAD51
RFC4	RAD51AP1
RFC4	RFC3
RFC4	RFC5
RFC4	RNASEH2A
RFC4	RRM2
RFC4	RSRC1
RFC4	SASS6
RFC4	SEC16A
RFC4	SET
RFC4	SGOL2
RFC4	SKP2
RFC4	SMC2
RFC4	SMC4
RFC4	SPC24
RFC4	SRD5A1
RFC4	SRPK1
RFC4	STIL
RFC4	STMN1
RFC4	SUV39H2
RFC4	TCERG1
RFC4	TCF19
RFC4	TFDP1
RFC4	TIMELESS
RFC4	TIPIN
RFC4	TMEM48
RFC4	TMPO
RFC4	TOPBP1
RFC4	TPX2
RFC4	TRIP13
RFC4	TSGA14
RFC4	TTK
RFC4	TYMS
RFC4	UBE2N
RFC4	UBE2T
RFC4	UHRF1
RFC4	USP1
RFC4	VRK1
RFC4	WDHD1
RFC4	WDR67
RFC4	ZBED4
RFC4	ZMYND19
RFC4	ZNF367
RFC4	ZWILCH
RFC4	ZWINT
RFWD2	C17orf57
RFWD2	C9orf85
RFWD2	CASP1
RFWD2	CENTB2
RFWD2	COPA
RFWD2	DLEU2
RFWD2	DLG1
RFWD2	DYM
RFWD2	ETV6
RFWD2	FIP1L1
RFWD2	FYB
RFWD2	INTS10
RFWD2	KIAA0146
RFWD2	KIAA1219
RFWD2	LCP2
RFWD2	MARCH7
RFWD2	MARK3
RFWD2	MKLN1
RFWD2	NFYA
RFWD2	NHLRC3
RFWD2	NKTR
RFWD2	NUP153
RFWD2	PIBF1
RFWD2	PIK3CA
RFWD2	PTGER4
RFWD2	RAB3GAP2
RFWD2	RBM4B
RFWD2	REEP5
RFWD2	SAMSN1
RFWD2	TIA1
RFWD2	TM2D1
RFWD2	TMEM87A
RFWD2	TNRC15
RFWD2	UGCGL2
RFWD2	USP34
RFWD2	YIPF4
RFWD2	MMP1
RFWD2	PLAU
RFWD2	COP1
RGL1	CCL2
RGL1	DAB2
RGL1	FAF1
RGL1	PPAP2B
RFX1	C2orf61
RFX1	CDC34
RFX1	DNASE1
RFX1	ESRRB
RFX1	GJC2
RFX1	GLI4
RFX1	KCNQ2
RFX1	MYCN
RFX1	NCDN
RFX1	NDOR1
RFX1	NPAS4
RFX1	RDH14
RFX1	SLC7A4
RFX1	TOMM40
RFX1	TRIM65
RFX1	ZAN
RFX1	CD70
RFX1	CIITA
RFX1	COL1A2
RFX1	FGF1
RFX1	HDAC1
RFX1	HLA-DMB
RFX1	HLA-DOB
RFX1	HLA-DPB1
RFX1	HLA-DRA
RFX1	IL5RA
RFX1	ITGAL
RFX1	MAP1A
RFX1	MSLN
RFX1	MYC
RFX1	PCNA
RFWD3	ACAT2
RFWD3	ANP32B
RFWD3	ATAD2
RFWD3	BRI3BP
