Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
CPEB3	-0.0975153	-2.12685	-0.759552	-1.39121	0.286531	0.0820823	0.549005	0.0501483	0.655064	-0.842845	0.672285	0.569554	0.452701	0.903906	0.35499	1.19386	-0.317769	1.52421	0.740222	-1.6707	0.468779	0.165335	-0.138637	-0.522455	1.26929	0.798883	0.366811	0.00362084	0.551094	0.0703904	1.58848	-0.141108	-0.394936	-0.411806	-0.306252	-0.894935	0.206396	0.900413	1.58184	0.443816	-1.20767	0.20582	0.531776	-0.223154	1.43409	-0.946372	-0.125099	0.830683	0.595009	-0.0865158	0.914756	-0.287266	1.73268	0.246543	0.0919637	0.274723	1.31594	-0.738981	0.473283	-0.865156	-0.089324	0.844136	0.794265	-0.548554	0.387496	0.136135	0.339355	0.380428	1.21327	0.460024	-0.0841261	-0.236542	0.441787	0.871248	0.0543786	0.515554	1.50407	0.146021	1.03904	1.52375	0.11417	-1.25295	-0.989298	-0.120968	0.398936	-0.570885	-0.24793	-0.520252	-0.0470539	0.65208	-0.703403	-0.463977	-0.764987	-0.132407	0.862092	0.410016	-0.33209	0.989967	-0.69815	0.711613	0.81086	-0.0614071	0.895869
LMTK2	1.91886	1.60698	2.19198	2.31115	1.74703	2.69002	1.61304	2.57076	2.31113	1.44883	2.94996	2.05701	2.84493	2.23767	1.89766	2.10687	3.14951	1.95871	2.40438	1.68522	1.55667	2.71599	1.61898	2.03702	3.41701	2.7824	1.79736	1.95879	2.77573	2.25789	2.84389	1.28452	1.5118	1.4255	2.08858	0.966003	2.00648	1.40022	2.47114	1.71104	1.85251	0.598878	1.62673	0.880316	1.77238	1.17797	1.66223	0.889484	2.11102	1.42816	2.63881	2.33852	2.88966	1.84378	1.65983	2.2747	1.90409	2.13918	2.25062	2.00561	1.74019	2.80739	1.98008	1.62707	2.38991	2.1251	1.87886	2.27833	2.84477	3.27287	2.0886	2.21761	1.98781	2.59015	1.75685	1.74501	1.79777	2.34235	1.72081	2.2797	1.86163	2.3721	1.70118	2.24093	2.83053	1.35839	2.10541	2.25136	2.3111	2.2309	1.76122	1.13902	2.6856	1.73787	1.57467	3.1336	1.942	2.41998	2.07946	2.23678	2.60618	2.66176	2.52699
ATG14	2.63231	1.86363	2.38637	1.44814	1.79747	2.29237	2.29597	1.66433	2.83693	1.52302	3.18693	2.83893	2.94168	2.98697	2.47353	2.69902	2.49299	2.99436	3.08862	2.25357	2.84382	1.73327	2.97911	1.67889	3.50518	1.79098	2.69728	1.82846	2.12841	2.9274	2.49132	1.68305	2.59732	2.41775	1.68046	1.67582	2.54781	2.22776	1.61843	2.77887	1.79861	2.17961	3.08793	2.52092	2.49686	2.09748	2.04637	2.90089	1.58274	2.0576	2.47521	2.67457	2.47426	2.03821	1.8053	2.18327	1.97959	1.93773	1.92754	1.93099	2.55653	2.80984	3.07837	1.95481	2.79671	1.9102	2.31964	2.4192	2.83819	2.65179	2.16788	1.45911	2.40833	3.43797	2.43896	1.90209	2.82709	2.77698	2.33055	2.45268	1.84071	1.66332	2.14163	2.61558	2.72843	2.2147	2.59101	2.80362	2.32355	2.40868	2.96583	2.19998	2.05723	2.09749	2.5143	2.71988	1.63227	1.96111	2.51937	2.71337	2.03026	2.3521	1.88874
SEC31A	5.37248	4.79406	5.01359	4.49096	4.52846	4.96568	4.67957	4.33269	4.7593	4.33916	5.92954	5.23835	4.88599	4.71846	5.18571	5.66251	5.12475	5.29211	5.05844	5.02315	4.7856	4.74237	3.63322	4.64765	4.68369	4.11133	5.34168	4.48599	4.61404	5.16275	5.0622	5.36318	5.22255	4.63886	5.0884	4.76034	5.42202	4.60249	4.37293	4.57674	4.96955	4.78428	4.49146	5.16324	5.33727	4.48679	5.86332	4.7841	4.49282	4.91639	4.74707	4.52668	4.95504	5.02978	4.80725	4.9636	4.46127	5.01092	4.95907	4.78694	5.09515	5.35636	4.88714	5.62407	5.38917	4.59369	4.46431	5.14861	4.70083	4.58682	5.54139	4.39518	5.35554	4.52344	5.31669	4.86457	4.92525	4.78028	4.49659	4.66983	5.65277	5.62511	5.3978	5.14403	5.64998	4.94297	4.40667	4.65099	4.97873	5.63913	4.61067	4.77311	5.0994	5.18681	4.63765	3.90987	5.27017	5.25105	5.19811	4.82362	5.0742	4.83026	4.95815
INPP5F	2.50934	0.312438	2.11749	2.74605	2.45676	1.92569	1.69641	1.63855	2.74758	1.69634	0.961826	2.62381	2.19891	1.69143	2.64398	2.57066	1.74308	2.27759	2.7303	2.43875	2.57215	1.50224	1.79316	1.7901	1.19235	1.65329	1.89203	1.81584	1.99538	2.40591	1.77446	2.36966	2.12713	1.08891	2.12205	1.18336	1.21415	1.71728	3.24824	2.58999	2.57922	1.30093	3.08853	2.44501	2.05184	0.866761	2.02876	1.561	1.42302	1.79764	1.7468	0.981534	1.1477	1.83969	1.90482	3.42869	2.28501	3.39733	1.73828	1.56123	2.0315	2.2918	3.02768	2.99186	2.22267	1.44411	1.78782	2.48332	2.68914	2.5887	2.68692	2.48691	2.04077	2.27774	-0.425526	1.96239	1.33081	3.07339	2.12604	2.1877	1.71529	1.42807	1.56241	2.14288	1.95833	2.13466	2.16566	1.92576	1.72183	1.91838	2.51663	1.46207	2.52848	2.49229	2.06722	2.4347	2.56016	2.12303	1.39216	2.42479	0.97829	2.37729	1.88515
TRAPPC8	2.52753	1.15415	2.11174	2.90675	2.56728	2.18714	2.38365	2.49453	2.47025	1.95433	2.28125	2.8148	2.56333	2.99269	2.76016	3.54953	2.38783	2.40841	2.6925	2.94884	3.07345	2.1271	3.28714	2.33717	3.33689	2.5519	1.85721	2.34018	3.08433	3.08418	1.83753	2.68934	1.82367	2.67628	1.60147	1.25945	2.7259	2.62236	1.95378	5.05673	2.16212	1.58782	3.30094	2.32388	2.58202	2.48061	1.72577	1.74019	2.09923	2.14362	2.16984	2.32196	3.62359	2.51304	2.8966	2.53926	2.77695	3.28208	1.98581	2.30638	2.61533	2.60559	2.81086	2.46562	2.8149	2.00215	3.16446	3.05569	2.28131	3.54658	2.19029	2.43779	2.68457	3.53667	1.9505	2.41621	2.6765	3.26789	2.86558	2.86004	2.5942	2.27516	3.02851	1.34628	2.45222	2.12177	2.78928	2.72711	2.36601	1.9314	1.64053	1.71123	3.20607	1.52026	1.80175	3.04044	1.70184	3.14496	2.52678	2.64607	2.80366	2.16913	2.68012
ZHX2	4.41838	1.02232	4.44167	3.69463	4.16284	3.57382	4.50428	3.63285	4.13275	2.51443	3.89193	3.90824	3.95726	3.66872	3.66259	3.8765	4.25898	3.59465	3.99672	4.02284	4.21499	1.80684	4.44669	2.60215	5.19985	3.33785	4.57687	4.98804	3.09029	2.81355	3.72041	3.67903	4.27777	3.7752	3.49398	3.16281	3.69349	3.77706	3.24074	4.29105	2.95165	2.52242	4.19461	4.91291	3.585	2.64642	3.33556	2.88017	2.91333	3.98869	3.12462	3.60163	4.19901	4.00431	3.40411	3.5572	4.78704	4.79882	4.16201	2.21922	3.62572	3.60104	4.92347	3.43592	3.41027	3.03836	4.04305	3.69099	3.64944	4.91753	3.82542	1.14248	3.27115	4.11821	3.06213	3.25158	3.49826	4.37292	4.66552	4.61486	2.52838	4.93821	4.19186	2.073	3.5497	4.32519	4.88084	4.50052	4.19799	3.6494	3.4139	3.10286	4.28877	3.32425	2.9696	3.06664	3.32892	3.53713	3.19275	2.8673	3.68155	3.24971	4.44381
FOXJ3	3.5214	3.79424	3.16365	3.52827	3.46923	3.89369	3.29878	3.26338	3.80135	3.02019	3.62483	3.576	4.79006	3.88665	3.50365	3.64429	3.75334	4.23046	3.74741	6.37792	3.66401	3.6285	3.33399	3.06737	4.54257	4.13837	4.2478	3.20578	3.71041	3.45832	3.95727	3.16449	3.70902	3.32104	3.33965	2.82478	3.60387	2.86232	3.12531	3.62075	3.76537	2.41205	3.51583	3.17829	3.61896	2.53158	4.32439	3.17968	2.90623	3.41055	3.65796	3.65811	4.25674	3.33226	3.69155	3.54249	2.99892	4.02156	3.01537	3.25878	3.49224	3.8035	3.57338	3.69582	3.8119	3.64712	3.47061	3.06036	3.53018	4.00686	3.42347	3.16396	3.58675	3.39291	3.7628	3.35846	3.50887	3.11644	3.64019	3.69556	3.41187	3.25741	2.97417	3.44573	3.469	3.15149	3.5664	3.91187	3.3758	3.26121	3.14166	3.07388	3.54317	3.37305	2.83748	4.2788	2.99119	5.17554	3.86498	3.26246	4.39104	3.71131	3.68765
CARD8	1.88473	0.124288	0.0817925	1.10995	1.87576	1.21572	1.39763	1.25797	1.56497	1.3265	2.73057	1.80754	0.526808	1.46383	1.66228	1.5059	1.08566	1.70826	1.46161	0.805928	1.20943	0.708571	1.0533	1.15837	1.18959	-0.944428	1.26372	1.22026	1.12477	1.62945	1.33573	1.31932	1.16486	1.03053	0.750545	0.961157	0.426725	0.645594	0.573192	1.78698	0.889948	1.44709	3.71619	1.00622	1.85002	1.39721	1.23247	1.34408	0.617977	1.21298	1.44909	1.52946	1.571	1.95902	1.75195	1.2953	1.124	-0.335964	1.12302	1.30879	0.297764	1.19089	3.14324	0.752716	1.17699	1.36333	1.85912	1.56417	1.13582	1.99227	1.45517	0.508097	0.831639	1.90859	0.797556	1.01229	1.64947	2.05996	1.5072	0.667458	1.26446	0.985927	0.890305	1.15627	1.23023	0.74582	1.27264	2.40913	1.49612	0.00598739	1.83022	0.980767	1.30321	0.861185	1.68222	0.626655	1.08746	1.62279	1.18512	0.867007	1.20138	1.60629	1.12375
NCBP2	5.07067	5.61159	3.34103	4.3075	4.28318	4.76147	4.60536	4.96881	4.79546	4.31143	4.54434	4.17909	4.5054	4.31772	4.19282	4.63902	4.25593	4.49078	4.46203	4.44186	4.86254	3.82795	5.70679	4.41931	4.40876	4.44354	4.61694	4.18331	4.02889	4.45101	4.1126	4.51422	4.45206	5.3196	4.02543	4.52951	4.22727	4.65448	4.63637	5.38878	4.88253	3.92683	4.18902	4.05764	4.22703	4.03228	4.7261	4.12294	4.40195	4.76518	4.11991	4.75359	4.64678	4.10064	4.71913	3.97773	4.82942	4.01048	4.12695	4.59938	4.71664	3.75312	4.33273	3.55883	4.3062	4.09433	5.26044	4.59283	4.41921	3.89122	3.74405	4.07871	3.9949	4.54476	4.22829	3.73302	4.21488	4.37122	4.73382	4.44209	5.10416	5.09725	4.01441	3.82375	4.37212	4.10482	4.46406	4.53962	3.60905	3.65187	5.07312	4.29593	4.97995	3.94184	4.32019	4.50907	3.99137	4.30809	3.77591	4.97027	5.93102	4.45251	4.60201
CD93	3.82368	1.61966	3.48115	3.8535	3.83509	3.79669	3.84982	3.77173	3.64065	4.63993	4.08071	4.73775	3.70004	4.13992	5.26506	4.46953	3.67511	4.64068	4.48426	3.1427	4.04263	3.84448	2.56118	4.42363	2.50706	3.45379	3.61319	2.68627	3.03644	4.4306	3.62665	3.06301	3.95756	2.23601	4.47486	2.78792	3.15109	3.36671	3.08788	2.4701	1.98546	4.41624	4.14151	4.08721	4.70356	4.22347	3.34466	4.20626	2.74982	3.39695	4.62835	5.40157	1.90294	4.01798	3.05345	3.98043	3.98683	4.32309	3.52011	3.49392	2.48214	3.95687	3.36404	4.07322	4.23265	3.90578	3.06084	4.61347	3.4913	2.52629	4.35878	2.84343	4.38828	4.78529	2.01112	4.38722	4.51928	4.30763	3.38336	2.82222	3.19623	3.92054	3.2136	3.72226	4.44227	3.34842	2.40423	3.92555	3.72633	2.73142	4.60261	3.73667	3.48981	4.38482	4.07928	2.20966	4.10165	3.67458	4.09611	3.32313	2.17026	3.65695	3.45135
KIFAP3	3.53061	1.94702	2.99368	2.8399	2.88057	4.03341	3.27021	3.53732	4.25657	2.98183	3.83184	3.77616	3.84864	3.69678	4.53342	3.83822	3.97076	3.41408	3.71283	2.88162	4.00744	4.24835	3.40086	4.02146	3.45517	3.80801	3.77275	2.74514	4.3513	4.171	3.24859	4.02015	3.77064	3.86318	3.26601	3.55738	3.00233	3.92996	2.51531	3.99888	4.45989	2.84091	2.96095	4.06521	3.19933	3.30622	3.92461	2.88306	2.68233	3.56481	2.8118	3.60397	3.44345	3.0442	3.37404	3.42024	3.28221	3.76763	3.77685	3.33762	4.06066	4.42871	3.81994	3.8086	3.94837	3.79571	3.41017	3.69621	3.95481	3.81203	3.95343	5.13193	3.95361	4.33724	3.71296	3.06841	3.49931	2.9357	4.40949	2.55382	3.63296	3.46263	3.98938	3.43991	4.07561	3.45178	2.77573	3.10278	3.66376	3.86433	3.27806	3.22565	2.9138	3.30087	3.22792	4.11734	4.2704	4.30385	4.36136	3.26064	3.87096	3.96029	4.11115
HABP4	1.53097	0.995617	-0.0390906	2.66462	0.587468	0.704918	1.42342	0.686223	1.61655	0.902517	1.52994	1.77439	1.7519	0.58877	2.16324	-0.259943	0.796788	0.897286	1.18856	1.28567	2.02728	0.744821	0.0837238	0.458658	0.601695	-1.38609	1.05512	1.78252	1.50972	1.96794	-0.221517	0.857056	1.79339	0.452245	1.8196	0.867554	1.77978	0.74133	-0.906079	-0.603872	2.60041	1.72195	2.18682	1.04631	1.40807	1.03176	1.94402	1.85078	-0.905921	0.852903	0.846983	1.67114	0.694194	1.76278	0.692931	1.16309	-0.244652	1.44592	1.10844	0.370232	-0.024021	0.501956	1.1429	1.68296	1.09032	1.44506	0.677644	0.779121	0.952439	0.693831	1.24006	0.850434	1.03217	1.45981	-0.465144	0.595061	1.36774	1.66174	1.06584	-0.31583	1.47635	0.427477	0.694102	0.657728	1.17236	1.41564	1.19794	1.64391	1.012	0.169403	1.41216	0.879485	2.23609	0.868889	0.666419	2.1154	1.81683	1.20346	1.71511	0.38841	2.18512	1.20485	0.82324
SEPHS1	5.77111	5.25863	4.70734	5.91601	5.23565	3.69166	4.17636	4.29168	4.75158	3.70171	4.23128	3.83652	3.93668	3.68902	3.87315	3.86089	4.87667	3.81988	4.38357	5.24908	3.80074	4.59461	4.06299	3.88618	3.15099	3.52908	3.59107	3.8955	4.29437	3.96068	4.25125	4.78351	3.57322	6.78237	5.02629	4.11448	3.85241	3.9242	5.51219	4.71646	5.04096	4.01503	3.45493	4.01123	3.94871	5.26932	3.90283	4.23699	3.92511	3.93947	3.51703	5.26849	3.79887	4.94181	4.04643	4.2676	4.70504	4.98801	3.89831	6.41339	3.70102	3.74118	4.28398	3.99466	3.45509	3.56342	4.48166	4.28466	3.89979	4.51304	4.07465	4.58585	3.81144	4.42122	4.93065	3.95218	4.22668	3.98573	5.39715	4.1164	3.60325	4.94642	5.71821	3.52273	3.96285	4.38194	3.76698	3.72553	3.85465	3.82384	4.36939	4.80601	4.14279	4.50255	3.79705	4.74256	4.49045	4.19161	5.5819	3.99226	5.10468	5.47309	4.41024
POMZP3	0.966891	1.47072	2.66513	2.94628	3.02898	0.766402	0.833707	2.25741	-0.0923605	2.51021	0.425096	1.62351	3.17489	2.28894	2.33333	2.37918	0.507904	2.95859	2.31503	0.0273333	2.57948	0.79043	1.19499	1.62903	3.08254	1.03745	1.97535	0.448608	2.48887	0.262646	0.337322	2.64792	-1.25402	3.15168	1.91016	1.79531	0.688465	0.713307	2.74036	-0.252482	0.972169	2.88313	2.31706	2.24339	1.38083	2.68108	0.771692	2.09974	2.21806	3.63274	3.29029	2.1323	1.57352	1.91276	0.901475	0.536589	1.33161	2.30246	0.936639	2.33234	2.44391	2.96482	0.838503	0.364786	3.67911	1.91271	2.18807	3.05477	3.06821	2.52744	1.26979	0.419199	0.962577	3.15738	0.740135	1.18962	1.08284	1.93734	2.56195	1.6085	1.31196	2.70742	-0.366343	0.700636	2.3922	1.9955	1.31544	1.50578	0.396634	1.02142	1.64537	1.88571	2.96579	1.64426	1.3012	1.60817	1.89181	1.37184	-0.336913	2.82906	2.3952	1.60783	1.38974
ELL2	2.81187	0.66889	0.501205	3.04371	2.76561	2.76578	2.42912	3.2128	2.7133	2.99995	1.66758	3.5303	3.12179	4.37729	3.89246	4.83832	4.25208	4.05933	2.7511	1.86411	1.71863	4.01473	1.84416	3.81587	2.67811	4.45019	3.84477	1.75847	3.01561	3.22211	3.05475	3.57161	3.62877	2.62882	2.75802	2.19385	3.98663	4.12279	2.58881	3.13366	1.49598	2.5721	2.56152	2.68245	3.35696	1.31954	2.33966	1.52495	3.74939	3.28524	3.75634	2.8306	3.45048	3.99682	0.893181	3.1473	1.65669	2.94603	2.96415	2.96379	2.67545	4.41352	4.21021	2.39453	3.54617	2.38392	2.03162	3.83684	1.99084	2.16308	2.42837	3.56149	3.39026	2.85202	3.35822	2.87833	2.79201	3.1759	3.31983	1.68806	3.84327	2.42952	2.97657	3.78443	2.43161	1.53397	1.29801	2.73714	2.6028	2.31067	1.60142	2.79464	3.31558	4.16836	2.77648	3.38321	2.99169	3.28122	2.433	3.84273	1.17655	3.63454	2.59956
SHANK2	0.169765	1.43814	2.19593	1.85721	1.57734	1.22082	0.712982	1.69134	2.64475	1.31571	3.11108	2.10685	2.39184	0.754585	0.907251	1.6896	1.85545	2.61732	1.8059	1.59837	1.78236	1.49843	0.926795	0.696403	1.97867	1.12884	1.63759	1.63587	0.835	0.391216	2.18953	1.62459	-0.292096	3.12774	2.00655	-0.0343708	2.14574	2.10701	1.64003	2.90718	2.16402	-0.0901985	-0.949264	0.682083	0.9739	1.17619	0.772158	0.122777	-0.529514	0.820934	1.17385	3.22773	2.76462	1.29767	0.510515	1.9211	1.36608	-0.171007	2.93559	0.226188	0.799155	2.4366	1.52424	0.0497496	3.05042	0.564671	1.0235	2.05733	1.36885	3.02444	1.79048	-0.962385	0.73162	2.17539	0.133734	-0.271659	2.05655	0.0134686	2.11483	1.74902	0.765174	2.16578	1.14015	1.93748	-0.196835	0.601163	-0.0388907	0.730054	2.10869	1.96075	1.89484	0.821277	0.592682	0.126023	0.710397	0.86303	2.16957	1.546	1.47715	1.41729	3.26614	1.19297	4.16193
DKK1	-0.509789	3.15454	-6.83289	1.3097	-1.28114	-2.10972	-0.505306	-1.9476	-1.03655	3.54421	1.4124	-1.26126	1.74816	-4.14404	-1.34307	-1.75529	-4.11249	-0.445593	-1.2251	-0.0915731	-5.32051	-3.9715	-1.25583	-4.59818	-4.19724	-5.08238	-6.3307	-2.81382	-4.56752	3.016	1.07926	-4.72557	-1.9588	-2.94215	-4.1128	4.56461	-1.59342	-4.43894	-3.86034	1.26888	1.8769	-3.71684	-0.476266	-1.85568	-1.58074	1.17838	-5.43945	-2.66619	-3.79548	1.86036	-1.9313	4.3877	-3.71258	-4.13995	-7.00209	0.248165	-3.56645	4.75285	5.71086	-0.250245	-5.65319	-5.28475	-0.927326	0.528014	-4.07857	-2.23369	0.609439	0.156911	-2.43806	-3.80065	-0.694386	-1.15546	-5.89011	-0.728787	2.89492	-1.43567	-0.22963	-3.68653	-2.37058	-1.9623	1.1257	-1.37364	4.48948	3.15251	2.84411	0.294268	-4.13937	2.37717	0.232416	0.22148	2.81987	5.29214	0.403782	5.18724	-3.39042	-0.344689	-1.08802	-6.08784	-0.619262	-5.51433	-0.809509	1.2525	-1.08104
TRIM32	2.03309	1.85146	1.7953	0.0565098	3.37704	2.95922	2.76746	2.4849	2.37489	3.4723	2.99972	3.14032	3.10623	3.10937	3.25377	3.19401	3.46315	3.30426	3.3555	2.86035	3.34289	2.53695	2.54233	2.8353	2.45055	1.69781	2.74722	2.79252	2.68344	3.23776	2.9299	2.9111	3.19321	2.71115	2.17787	1.92261	2.69185	2.71583	1.86055	2.26953	2.48028	2.34856	2.53046	2.3149	2.93474	1.2342	3.18768	2.39096	1.02748	2.51958	2.46531	1.42163	3.59084	2.86007	3.07504	2.77377	2.34309	1.87128	2.42847	2.02938	3.0128	2.62129	2.66991	3.14307	2.81792	2.97563	3.63305	3.42178	3.53066	3.28658	2.98444	1.72762	2.71556	3.54267	1.90159	2.76524	2.70089	2.64086	2.21337	3.67634	3.20889	2.84439	2.18691	2.23805	1.80285	2.11038	2.77134	2.34735	2.43988	3.44171	2.3182	2.02909	2.05823	2.54668	2.33884	3.11167	2.3503	3.10532	2.17463	3.13499	3.21004	3.07551	2.00729
EFR3B	-3.04876	0.67671	-0.177362	-2.12471	0.287898	-0.274681	-2.76864	-0.611898	-2.24853	-1.21021	-1.88196	-1.63407	1.05886	1.48677	0.290144	-1.07492	0.294832	0.590439	-0.97447	-1.66929	-0.237328	3.06514	0.627676	0.236522	-0.468795	-1.44284	0.772291	0.2954	0.652965	-1.44459	-2.07352	0.86076	-0.475286	-0.165258	1.03809	-0.381928	-2.36079	0.542487	1.99137	0.459073	-1.92465	0.29595	-0.621316	-0.921864	-0.000372551	1.41827	0.70873	-2.07391	0.028648	-1.50044	0.648568	-2.19186	0.34601	-1.14905	-2.68046	1.33018	-2.47495	-3.48899	-0.374553	-3.698	0.964589	0.339132	-1.19066	-0.83578	0.403414	-1.17073	-1.87945	0.79606	-0.587655	0.399085	0.481534	-0.773463	0.524277	0.130639	-5.45588	-1.32619	-1.16191	0.352092	1.86707	0.0962981	-1.13763	-1.473	1.39151	0.452547	0.266775	1.17131	-1.0688	-2.44586	-0.571486	-0.514377	-0.640929	-3.01424	0.189621	-1.87408	-1.20749	2.89707	2.3366	0.589877	-3.14938	0.361892	-1.18387	0.512525	0.973308
NINL	1.69112	2.40536	2.53303	2.7048	2.7065	1.13989	0.722357	1.16153	2.66628	2.20006	1.92806	1.00394	1.617	1.30263	1.74731	0.215212	1.18857	1.18614	1.64648	2.16806	1.53782	2.55778	3.26285	0.755977	1.95519	0.712166	1.81257	2.23258	1.26183	1.2483	-1.23996	0.484011	0.739384	1.41237	0.697784	0.531434	1.37096	0.747393	0.760293	1.56451	0.819232	1.16862	0.672347	0.143235	0.815115	0.372564	1.30739	1.38174	1.90117	-0.302856	0.893432	2.16109	1.73577	2.57194	2.41277	2.3175	0.669197	1.19573	2.44427	1.94893	1.15639	1.03632	1.67662	1.05974	0.677056	-0.599414	1.86443	1.64513	1.55111	2.12797	1.61653	1.82964	0.293797	2.14769	-0.719834	0.288804	1.25453	2.29261	2.7675	-0.641179	1.49105	0.824766	1.43262	0.813606	1.60113	0.892028	0.523701	2.49442	2.2268	-0.530485	1.54666	1.56427	-0.73456	0.771757	-0.369893	2.49998	2.21896	1.31063	1.55114	0.503747	2.8066	2.03758	2.00627
DIP2C	2.05588	0.770408	2.26086	2.4838	2.38724	2.25377	2.51163	2.00491	2.51776	2.31393	2.58705	3.17209	2.69044	1.99267	2.68096	1.70193	2.32841	2.34965	2.75496	2.51351	2.65262	1.74842	0.872572	1.1477	2.48073	1.29397	2.17623	2.3712	2.53433	3.05176	1.8197	1.87835	2.25188	2.0294	1.47425	1.62032	2.73908	1.44752	0.0177612	2.28088	2.29879	1.6543	0.861188	2.12092	2.4323	1.88619	2.07609	2.37439	1.10136	1.75234	2.00806	1.87332	1.23706	2.7886	2.02802	2.19663	2.99798	3.37479	2.34263	2.54182	1.72575	2.20941	2.37736	3.23657	1.99767	1.66906	1.57094	2.2253	2.44279	2.53278	2.7695	1.33804	1.87186	2.5025	1.77186	2.19962	2.16814	2.06347	2.62711	2.31907	1.5777	2.72021	3.04563	2.28643	2.47581	2.57332	1.75021	0.815164	2.8755	1.68664	2.15654	1.62443	2.71028	1.51532	1.86644	2.63831	3.64515	2.68728	2.79221	2.44773	3.01761	2.8752	2.59645
PCNX	2.06275	0.817423	1.23628	1.45944	1.4493	1.69349	1.58728	1.41289	2.2439	1.24123	3.47727	2.55525	2.37449	1.74525	2.4985	1.76059	1.74066	3.01304	2.64812	2.23073	2.0679	1.59827	1.09123	0.148361	2.67864	1.02297	2.35222	1.4359	1.89115	2.2998	1.89203	1.55164	2.00952	1.48915	1.36644	1.26489	1.41022	0.871444	0.185244	2.45772	1.14331	0.896796	2.60893	1.83403	1.92748	0.608084	1.30425	0.814275	0.270145	1.62177	1.59075	1.63916	2.30438	2.20714	1.50986	2.13138	1.17012	2.10199	1.36751	1.46271	1.22769	1.70275	2.87314	1.68774	2.58395	1.36586	1.94519	2.06998	1.85158	2.38391	2.13961	0.846949	1.43914	3.02794	0.941738	1.02263	2.2199	1.66889	2.29024	2.15913	1.02377	2.00783	1.20058	1.44053	2.03609	0.924727	0.975164	2.28994	1.66061	1.50441	1.42424	0.955244	1.98007	1.51816	1.27441	0.988852	1.37236	1.24082	1.26913	1.43517	1.2871	1.63314	1.65554
