TF	genetarget
TCF3	YIF1A
TCF3	CAMTA2
TCF3	ATG4B
TCF3	GLTSCR1
TCF3	ASAP1
TCF3	COPS7A
TCF3	GLOD4
TCF3	LUC7L2
TCF3	NECAP2
TCF3	SLC25A19
TCF3	UNKL
TCF3	MOB3B
TCF3	TMEM254
TCF3	SETD7
TCF3	NUAK2
TCF3	SETD3
TCF3	DNAH14
TCF3	RASGEF1B
TCF3	C7orf55
TCF3	TMEM151A
TCF3	FAM19A2
TCF3	AICDA
TCF3	CDH1
TCF7L2	ATP2B3
TCF7L2	C1QBP
TCF7L2	RCC1
TCF7L2	CUX1
TCF7L2	STX2
TCF7L2	GFER
TCF7L2	HIVEP1
TCF7L2	NFYC
TCF7L2	PRDX1
TCF7L2	PDCD2
TCF7L2	POR
TCF7L2	MAPK3
TCF7L2	VCL
TCF7L2	ZKSCAN1
TCF7L2	CSDE1
TCF7L2	PLOD3
TCF7L2	ADGRG1
TCF7L2	QKI
TCF7L2	FAM53B
TCF7L2	KNTC1
TCF7L2	CARM1
TCF7L2	SPTLC1
TCF7L2	NPC2
TCF7L2	PGRMC1
TCF7L2	PHF8
TCF7L2	USP22
TCF7L2	TIMM10
TCF7L2	INPP5J
TCF7L2	ZNF593
TCF7L2	THEM6
TCF7L2	PRKAG2
TCF7L2	OAZ3
TCF7L2	POLE3
TCF7L2	SIAE
TCF7L2	ALKBH5
TCF7L2	WDR41
TCF7L2	SPHK2
TCF7L2	PNO1
TCF7L2	HMCES
TCF7L2	PHTF2
TCF7L2	CASD1
TCF7L2	TMEM109
TCF7L2	SPAG16
TCF7L2	JADE1
TCF7L2	ZNF382
TCF7L2	CCDC183
TCF7L2	GTF3C6
TCF7L2	NOXO1
TCF7L2	FAM43A
TCF7L2	SELM
TCF7L2	EID2
TCF7L2	ANKS6
TCF7L2	C3orf58
TCF7L2	METAP1D
TCF7L2	EOGT
TCF7L2	SERINC2
TCF7L2	MYO18A
TCF7L2	BIRC5
TCF7L2	GATA3
TCF7L2	GLCE
TCF7L2	PTGS2
TCF7L2	STARD7
TERF2	C2orf49
TERF2	CNR2
TERF2	COQ7
TERF2	MRPL11
TERF2	MRPS17
TERF2	MRPS30
TERF2	RQCD1
TERF2	TIMM8A
TCOF1	PA2G4
TCOF1	RNF146
TCOF1	XRCC3
TGFB1	ADAM17
TGFB1	ARPC4
TGFB1	CFL1
TGFB1	CNPY3
TGFB1	SHC1
TGFB1	TKT
TGFB1	WDR1
TFE3	ARHGDIA
TFE3	ATP5F1
TFE3	GRINA
TFE3	NUCB1
TFE3	RAB11B
TFE3	TRIM8
TFDP1	AQP1
TFDP1	ATAD5
TFDP1	AURKA
TFDP1	BIRC5
TFDP1	CDC20
TFDP1	CDCA5
TFDP1	CDK2
TFDP1	CENPH
TFDP1	CEP78
TFDP1	CHAC2
TFDP1	CHEK2
TFDP1	CSTF2
TFDP1	EBNA1BP2
TFDP1	ECT2
TFDP1	EXOSC3
TFDP1	GPRASP1
TFDP1	GTF2A2
TFDP1	HMMR
TFDP1	KIF4A
TFDP1	MCAM
TFDP1	MPP6
TFDP1	NDUFA4L2
TFDP1	NEIL3
TFDP1	NUP153
TFDP1	PDCD2
TFDP1	PPP5C
TFDP1	PRKDC
TFDP1	PRMT1
TFDP1	PUS1
TFDP1	RANGAP1
TFDP1	RFC2
TFDP1	RFC4
TFDP1	RFC5
TFDP1	RNF146
TFDP1	RSRC1
TFDP1	SERPING1
TFDP1	SGOL2
TFDP1	SLBP
TFDP1	SLC40A1
TFDP1	SMC2
TFDP1	TIMELESS
TFDP1	UCK2
TFDP1	UHRF1
TFDP1	UROS
TFDP1	WDHD1
TFDP1	PCNA
TFAM	ACP1
TFAM	BUB3
TFAM	C1QBP
TFAM	C9orf114
TFAM	CDC5L
TFAM	CHAC2
TFAM	CISD2
TFAM	DBR1
TFAM	EDC3
TFAM	EIF1AX
TFAM	HSPD1
TFAM	MCFD2
TFAM	MED30
TFAM	METTL2A
TFAM	MRPL4
TFAM	MRTO4
TFAM	NOM1
TFAM	NUP160
TFAM	PAICS
TFAM	PCDHGA1
TFAM	PCDHGC3
TFAM	PDCD2
TFAM	PSPC1
TFAM	RAN
TFAM	RFC2
TFAM	RIF1
TFAM	RIOK1
TFAM	RNF138
TFAM	RSRC1
TFAM	SMNDC1
TFAM	TCEB1
TFAM	TGS1
TFAM	UPF1
TFAM	ZC3H8
THOC6	BUB3
THOC6	CDK2
THOC6	DTYMK
THOC6	EXOSC3
THOC6	RCC1
THOC6	RFC2
THOC6	RFC5
THOC6	SNRPB
TIAL1	CDC20
TIAL1	CDCA5
TIAL1	PLK4
TIAL1	PTTG1
TIAL1	STX5
THRA	CAPZB
THRA	PWWP2B
THRA	CGA
TIA1	CRYBB3
TIA1	CSNK1A1
TIA1	DLG1
TIA1	FAM92A1
TIA1	MARK3
TIA1	MRPL12
TIA1	NFIA
TIA1	NME1-NME2
TIA1	RBM4B
TIA1	TMEM67
TIA1	TRIM36
TIA1	WDR33
TIA1	ZFAND3
TIA1	ZNF207
TLE3	RUNX1
TNKS	ANKRD12
TNKS	GCC2
TNKS	TIMM8A
TNKS	UBR5
TNRC6A	AP2A1
TNRC6A	BAP1
TNRC6A	KCNH2
TNRC6A	PLAUR
TNRC6A	TNRC6B
TNRC6A	YWHAE
TOMM34	AHCY
TOMM34	BAK1
TOMM34	CCDC86
TOMM34	CDK4
TOMM34	DTYMK
TOMM34	E2F7
TOMM34	GORASP2
TOMM34	KLHDC1
TOMM34	LRRC59
TOMM34	NLE1
TOMM34	NME1-NME2
TOMM34	PA2G4
TOMM34	PSMB5
TOMM34	RCC1
TOMM34	SNRPB
TOMM34	TKT
TOMM34	XRCC6
TOP3A	TKT
TOE1	DNAJC8
TOE1	XRCC6
TP63	BAX
TP63	BRCA1
TP63	EVPL
TP63	KLF4
TP63	XPC
TP63	ZNF750
TP53BP1	WDR6
TP53BP1	BRCA1
TOX4	ACP1
TOX4	ARHGAP30
TOX4	ATF1
TOX4	BRAP
TOX4	C2orf49
TOX4	C5orf22
TOX4	CDC5L
TOX4	DCTN5
TOX4	DCUN1D1
TOX4	DICER1
TOX4	FBXO38
TOX4	GOPC
TOX4	HMHA1
TOX4	MAPKAP1
TOX4	MCFD2
TOX4	MRPL4
TOX4	NCBP2
TOX4	NCKAP1L
TOX4	NFYC
TOX4	NMD3
TOX4	NOM1
TOX4	NUP160
TOX4	PPP1R7
TOX4	PPP2R5D
TOX4	PPP3CA
TOX4	PSPC1
TOX4	RABL3
TOX4	RNF6
TOX4	RNF7
TOX4	SENP3
TOX4	SNAP23
TOX4	SRPX
TOX4	STX3
TOX4	THRAP3
TOX4	TIPRL
TOX4	TMEM189-UBE2V1
TOX4	XRCC4
TOX4	ZCCHC4
TOX4	ZFPL1
TOX4	ZNF493
TPR	CUL4B
TPR	PKN2
TPR	PTGES2
TPR	SGOL2
TPR	VPS13B
TPR	ZCCHC7
TPR	ZNF326
TRAF7	BAK1
TRAF7	KLHDC1
TRAF7	TRAF4
TRAF7	TTYH3
TRAF7	ZDHHC12
TP53	ACLY
TP53	CFL1
TP53	PHF23
TP53	STX5
TP53	AFP
TP53	AKT1
TP53	APAF1
TP53	XIAP
TP53	BIRC5
TP53	KLK3
TP53	FAS
TP53	AQP1
TP53	ATF3
TP53	ADGRB2
TP53	BAK1
TP53	BAX
TP53	BRCA1
TP53	CASP8
TP53	CDX1
TP53	CGA
TP53	ABCC2
TP53	KLF6
TP53	DGKA
TP53	DUSP1
TP53	E2F1
TP53	E2F4
TP53	EGR1
TP53	ETS2
TP53	FBLN1
TP53	FBLN2
TP53	FKBP3
TP53	GAS1
TP53	HGF
TP53	HMGN2
TP53	IGFBP3
TP53	IL1B
TP53	LGALS3
TP53	LIG3
TP53	MKI67
TP53	MSH2
TP53	NFKB1
TP53	NHLH2
TP53	NME1
TP53	NOS2
TP53	P2RX3
TP53	PCNA
TP53	PEG3
TP53	PPP1R7
TP53	PPP2R4
TP53	PRODH
TP53	PSEN1
TP53	PTGS2
TP53	RAD51B
TP53	S100A8
TP53	S100A9
TP53	CX3CL1
TP53	SMPD1
TP53	SMPD2
TP53	SSTR2
TP53	TGFB1
TP53	TGM1
TP53	TK1
TP53	TP53BP2
TP53	TYR
TP53	VEGFA
TP53	XPC
TP53	BTG2
TP53	DGKE
TP53	CDC14B
TP53	TP63
TP53	ABCC3
TP53	TNFRSF10A
TP53	CFLAR
TP53	NOL3
TP53	P2RX6
TP53	PTTG1
TP53	TP53I11
TP53	TOPORS
TP53	COQ7
TP53	TRIM22
TP53	CHEK2
TP53	DKK1
TP53	LSR
TP53	DDIT4
TP53	SMPD3
TP53	PCBP4
TP53	SESN2
TP53	TP53INP1
TP53	UNC5B
TP53	MMAB
TP53	BDKRB2
TP53	CARM1
TP53	CCNB2
TP53	CDK2
TP53	CDK4
TP53	CDKN1B
TP53	CKM
TP53	CYFIP2
TP53	E2F3
TP53	E2F7
TP53	FUS
TP53	HSF1
TP53	KLF2
TP53	MET
TP53	NKX3-1
TP53	PAX5
TP53	RASSF1
TP53	REEP5
TP53	SMAD3
TP53	TCF7L2
TP53	UHRF1
TRAF4	BUB1
TRAF4	CDK2
TRAF4	COPS7B
TRAF4	GTF3C2
TRAF4	KCNH2
TRAF4	KLHDC1
TRAF4	LMNB2
TRAF4	NLE1
TRAF4	PAICS
TRAF4	PDE4DIP
TRAF4	RANGAP1
TRAF4	SGK1
TRAF4	SMARCC1
TRAF4	XPO5
TRADD	ARPC4
TRIM27	ACTR5
TRIM27	AHCY
TRIM27	BYSL
TRIM27	CBX4
TRIM27	CDK2
TRIM27	CDK4
TRIM27	DCTN5
TRIM27	EDC3
TRIM27	HSPD1
TRIM27	KLHDC1
TRIM27	METTL2A
TRIM27	MGAT2
TRIM27	NSMCE4A
TRIM27	PHF23
TRIM27	PPP1CA
TRIM27	PPP2R1B
TRIM27	PRMT1
TRIM27	RANGAP1
TRIM27	RBBP4
TRIM27	RCC1
TRIM27	RNF26
TRIM27	SENP3
TRIM27	SFT2D1
TRIM27	SMARCC1
TRIM27	SNRPB
TRIM27	TRAPPC3
TRIM27	UBE2I
TRIM27	WDR77
TRIM27	XPO5
TRIM11	CRYBB3
TRIM11	GJC2
TRIM24	CHRNA4
TRIM24	CHST13
TRIM24	CNTROB
TRIM24	GNAT1
TRIM24	RPLP1
TRIM24	TBKBP1
TRIM28	AHCY
TRIM28	BRD2
TRIM28	CBX4
TRIM28	CCT3
TRIM28	EIF4G1
TRIM28	GALT
TRIM28	MCM3
TRIM28	NCL
TRIM28	NLE1
TRIM28	NME1-NME2
TRIM28	NOB1
TRIM28	NSMCE4A
TRIM28	PA2G4
TRIM28	PCBP2
TRIM28	POMZP3
TRIM28	PPM1G
TRIM28	PRMT1
TRIM28	PSMD3
TRIM28	RANGAP1
TRIM28	RNF26
TRIM28	SMARCC1
TRIM28	SUMO2
TRIM28	CLGN
TRIM28	FUCA1
TRIM28	NFE2L2
TRIM28	TCEB1
TRIM28	TWIST1
TRIM28	THOC1
TRIM28	DOPEY1
TRIM28	IWS1
TRIM28	WDSUB1
TRIM28	E2F3
TRIM28	E2F4
TRIM29	KRT17
TRIM33	ASXL2
TRIM33	BBX
TRIM33	CASD1
TRIM33	CCDC88A
TRIM33	CDC73
TRIM33	CSNK1A1
TRIM33	EIF4ENIF1
TRIM33	EPS15
TRIM33	ETNK1
TRIM33	IAPP
TRIM33	NLK
TRIM33	NUDCD3
TRIM33	PPP3R1
TRIM33	RAB22A
TRIM33	RHOT1
TRIM33	RLF
TRIM33	TMED10
TRIM33	TMF1
TRIM33	ZCCHC7
TRIM5	ABCC8
TRIM5	ALPI
TRIM5	AMDHD2
TRIM5	CAPZB
TRIM5	CHRNA4
TRIM5	CNTROB
TRIM5	DDX51
TRIM5	FOLR2
TRIM5	LAYN
TRIM5	MBD6
TRIM5	MPPE1
TRIM5	MRFAP1
TRIM5	MYO18A
TRIM5	OR4D1
TRIM5	PAX5
TRIM5	ROCK1
TRIM5	SCIN
TRIM5	SFTPC
TRIM5	SLC1A2
TRIM5	SSBP3
TRIM5	STAB2
TRIM5	STX5
TRIM5	SUV420H2
TRIM5	TMCC1
TRIM5	TNP2
TRIM5	TPCN1
TRIM5	TRPC7
TRIM5	ZDHHC1
TRIM5	ZNF286A
TRIM3	ATP8B1
TRIM3	E2F4
TRIM3	ERCC4
TRIM3	KCNK4
TRIM3	KLC3
TRIM3	KLHDC4
TRIM3	OGFOD2
TRIM3	PSEN1
TRIM3	RPL14
TRIM3	SCAMP4
TRIM3	SPAG17
TRIM3	SPIRE1
TRIM3	TAAR2
TRIM3	YWHAE
TRMT1	ACD
TRMT1	AHCY
TRMT1	APRT
TRMT1	CCT3
TRMT1	CENPM
TRMT1	GMDS
TRMT1	LAS1L
TRMT1	LMNB2
TRMT1	MRTO4
TRMT1	NLE1
TRMT1	NME1-NME2
TRMT1	NOB1
TRMT1	PA2G4
TRMT1	PPM1G
TRMT1	RAN
TRMT1	RCC1
TRMT1	RUVBL2
TRMT1	SNRPB
TRMT1	SNRPD1
TRMT1	TMEM183A
TRMT1	XPO5
TRMT1	YARS
TRIOBP	UPF3B
TTC28	ABCC3
TTC28	ABCC8
TTC28	ALPI
TTC28	AMDHD2
TTC28	C3orf58
TTC28	CAPZB
TTC28	CHRNA4
TTC28	CNTROB
TTC28	DDX51
TTC28	FOLR2
TTC28	GFER
TTC28	GMDS
TTC28	GPLD1
TTC28	KLC3
TTC28	KRT83
TTC28	MBD6
TTC28	MPPE1
TTC28	MRFAP1
TTC28	MYCN
TTC28	MYO18A
TTC28	NCF1
TTC28	NKX1-1
TTC28	OR4D1
TTC28	PLG
TTC28	POLL
TTC28	ROCK1
TTC28	SCIN
TTC28	SCRN3
TTC28	SCUBE1
TTC28	SETD8
TTC28	SFTPC
TTC28	SHANK2
TTC28	SLC1A2
TTC28	SSBP3
TTC28	STAB2
TTC28	STX5
TTC28	TMCC1
TTC28	TRPC7
TTC28	TSSK3
TTC28	ZNF286A
TTC28	ZNF414
TTC28	ZNF491
TTC13	ADK
TTC13	AQP12A
TTC13	ARHGAP30
TTC13	ARR3
TTC13	ART1
TTC13	ATP6V0D2
TTC13	BAIAP2
TTC13	BHMT
TTC13	CACNG6
TTC13	CD80
TTC13	CETN1
TTC13	CHERP
TTC13	CLCNKB
TTC13	CNR2
TTC13	DNAJA4
TTC13	DNAJC5G
TTC13	E2F4
TTC13	EPHB1
TTC13	EPSTI1
TTC13	FHAD1
TTC13	FHIT
TTC13	GRPR
TTC13	HBB
TTC13	HRH3
TTC13	IL17D
TTC13	JAK1
TTC13	KIF5A
TTC13	KLC3
TTC13	LHX3
TTC13	LMF1
TTC13	MAS1
TTC13	N6AMT1
TTC13	NETO2
TTC13	NMUR2
TTC13	OPRM1
TTC13	OR51E1
TTC13	PDE5A
TTC13	PDZRN3
TTC13	PEG10
TTC13	PIP5K1B
TTC13	PLXDC1
TTC13	RAB28
TTC13	RBM12B
TTC13	RGS13
TTC13	SFT2D1
TTC13	SIAE
TTC13	SLAMF6
TTC13	SLC34A3
TTC13	SPAG17
TTC13	SPATA8
TTC13	SRCAP
TTC13	ST3GAL3
TTC13	STEAP3
TTC13	SVEP1
TTC13	TMC2
TTC13	TMEM174
TTC13	TMEM189-UBE2V1
TTC13	WNT6
TTC13	XDH
TTC1	FH
TTC1	SLC25A46
U2AF2	OTUB1
U2AF2	OTUD5
U2AF2	ZDHHC12
UACA	ATP8B1
UACA	BAP1
UACA	DCTN5
UACA	DDX59
UACA	DLGAP4
UACA	FAM63A
UACA	GORASP2
UACA	HSF1
UACA	MCM3AP
UACA	MEX3C
UACA	PPP5C
UACA	PVR
UACA	RANGAP1
UACA	SAAL1
UACA	SLC20A2
UACA	SLC22A3
UACA	THADA
UACA	XPO5
UACA	ZNF160
UBOX5	EP400
UBTF	C2orf49
UBTF	CADM4
UBTF	CAPZB
UBTF	CARD14
UBTF	CRYBB3
UBTF	DNAJC4
UBTF	EIF4G1
UBTF	FILIP1
UBTF	MAP1LC3C
UBTF	MBD6
UBTF	MORN1
UBTF	MRPL55
UBTF	PWWP2B
UBTF	SENP3
UBTF	SULT1C2
UBTF	TMCC1
UBTF	TNRC6B
UBTF	TRIM8
UBTF	ZBTB7B
UBTF	PLIN2
UBTF	ADSS
UBTF	RND3
UBTF	ATP6V0B
UBTF	FUS
UBTF	LIPA
UBTF	LPO
UBTF	NDUFB1
UBTF	NOS2
UBTF	NTN3
UBTF	PAFAH2
UBTF	PFAS
UBTF	STX3
UBTF	TFAM
UBTF	TNNT2
UBTF	YWHAE
UBTF	AP3B1
UBTF	YARS
UBTF	PDE5A
UBTF	SNX17
UBTF	CDK2AP2
UBTF	SRCAP
UBTF	OS9
UBTF	TMED1
UBTF	KIFAP3
UBTF	EFR3B
UBTF	PCNX
UBTF	SIPA1L3
UBTF	SEC22A
UBTF	PSMC3IP
UBTF	CERS2
UBTF	NLK
UBTF	PACS1
UBTF	PLEKHG5
UBTF	CATSPERG
UBTF	CAPRIN2
UBTF	LINGO1
UBTF	ZNF566
UBTF	SPECC1
UBTF	CCDC85A
UBTF	FCHO2
UBTF	LYRM9
UBTF	HKR1
TTF2	ACTL6A
TTF2	ANKRD17
TTF2	BUB1
TTF2	CENPH
TTF2	DDX18
TTF2	ECT2
TTF2	EIF3M
TTF2	FBXO5
TTF2	GEN1
TTF2	HELLS
TTF2	HNRNPA2B1
TTF2	KIF14
TTF2	PLK4
TTF2	PTGES2
TTF2	RAD18
TTF2	SGOL2
TTF2	WDHD1
TTF2	ZBTB47
TTF2	TPO
TTF2	TSG101
UBE4B	C5orf22
UBE4B	KIAA0430
UBE4B	MAPKAP1
UTP15	AURKA
UTP15	C5orf22
UTP15	C9orf114
UTP15	CENPH
UTP15	EBNA1BP2
UTP15	EIF5A2
UTP15	ETF1
UTP15	EXOSC3
UTP15	FAM63A
UTP15	FH
UTP15	FKBP15
UTP15	FOXJ3
UTP15	GEN1
UTP15	GTF2F2
UTP15	HMGN3
UTP15	KCNH2
UTP15	MANEA
UTP15	MAPKAP1
UTP15	MCM3AP
UTP15	MED21
UTP15	MPP6
UTP15	MRPL4
UTP15	NCBP2
UTP15	NUP160
UTP15	PLK4
UTP15	PPP2R5D
UTP15	PSPC1
UTP15	PTGES2
UTP15	PUS1
UTP15	RNF6
UTP15	RPL23
UTP15	RRS1
UTP15	RSRC1
UTP15	SLAIN2
UTP15	SLC25A46
UTP15	SNRPD1
UTP15	SPAST
UTP15	TFAM
UTP15	YEATS4
UTP15	YOD1
VARS	ACP1
VARS	ADRM1
VARS	AHCY
VARS	AP2S1
VARS	C1QBP
VARS	CCT3
VARS	DDX51
VARS	DTYMK
VARS	METTL2A
VARS	MPP6
VARS	MRPL37
VARS	MRPL4
VARS	MRPS16
VARS	MRPS34
VARS	NME1-NME2
VARS	NUP155
VARS	PA2G4
VARS	PHB
VARS	PRKDC
VARS	PRMT1
VARS	PSMD3
VARS	RAN
VARS	RANGAP1
VARS	RCC1
VARS	RFC2
VARS	RNF126
VARS	RUVBL2
VARS	SENP3
VARS	SF3B3
VARS	SRM
VARS	THRAP3
VARS	TIMM50
VARS	WDR77
VARS	XPO5
VARS	ZNF593
UTP6	DNAJC8
USO1	TNRC6B
UTP20	BYSL
UTP20	DTYMK
UTP20	E2F4
UTP20	EDC3
UTP20	KLC3
UTP20	MRPL4
UTP20	MRPS17
UTP20	MRTO4
UTP20	PAICS
UTP20	PPP1CA
UTP20	SCAMP4
UTP20	TMEM177
VPS8	MTMR3
VPS8	ZMYND11
WASL	SMAD5
WDFY3	LMBRD1
WDFY3	RNF146
WDR36	CHST6
WDR36	GNG13
WDR36	NUP160
WDR36	RAD18
WDR36	SSB
WDR36	TFAM
WDR36	XRCC4
WDR36	ZCCHC4
WDR18	ACBD6
WDR18	ACP1
WDR18	AHCY
WDR18	ANKRD39
WDR18	BCL2L12
WDR18	BIRC5
WDR18	BNIP1
WDR18	BUB3
WDR18	BYSL
WDR18	C1QBP
WDR18	CCT7
WDR18	CDC123
WDR18	CDK4
WDR18	CWF19L1
WDR18	DDX51
WDR18	DEF8
WDR18	DGUOK
WDR18	DTYMK
WDR18	EDC3
WDR18	GNB1L
WDR18	GPS1
WDR18	GTF3C2
WDR18	HDAC8
WDR18	LARS2
WDR18	LIG3
WDR18	LYRM4
WDR18	MPP6
WDR18	MRPL11
WDR18	MRPL37
WDR18	MRPL4
WDR18	MRPS16
WDR18	MRPS34
WDR18	MRTO4
WDR18	NME1-NME2
WDR18	NOLC1
WDR18	NUDCD2
WDR18	OTUB1
WDR18	PA2G4
WDR18	PAICS
WDR18	PDXP
WDR18	PHB
WDR18	PMPCA
WDR18	PPP1CA
WDR18	PRMT1
WDR18	PUS1
WDR18	RAN
WDR18	RANGAP1
WDR18	RCC1
WDR18	RFC2
WDR18	RFC5
WDR18	RUVBL2
WDR18	SAAL1
WDR18	SEPHS1
WDR18	SERPING1
WDR18	SNRPB
WDR18	SNRPD1
WDR18	SRM
WDR18	TIMM50
WDR18	TRUB2
WDR18	TXNDC12
WDR18	UBL7
WDR18	UCK2
WDR18	UTP20
WDR18	WARS2
WDR18	WDR77
WDR18	XPO5
WDFY1	PLEKHB2
WDHD1	ACAT2
WDHD1	ANKRD17
WDHD1	ATAD5
WDHD1	AURKA
WDHD1	BUB1
WDHD1	C2orf49
WDHD1	C9orf40
WDHD1	CCDC88A
WDHD1	CCNE2
WDHD1	CENPH
WDHD1	CEP78
WDHD1	CHAC2
WDHD1	DDX18
WDHD1	DIAPH3
WDHD1	E2F7
WDHD1	ECT2
WDHD1	EFCAB7
WDHD1	EXOSC3
WDHD1	FBXO45
WDHD1	FBXO5
WDHD1	GEN1
WDHD1	HELLS
WDHD1	HMGN3
WDHD1	HMMR
WDHD1	HNRNPA2B1
WDHD1	KIF14
WDHD1	KNTC1
WDHD1	KRR1
WDHD1	LIN9
WDHD1	MANEA
WDHD1	MCAM
WDHD1	MCM8
WDHD1	MKI67
WDHD1	MTBP
WDHD1	MTDH
WDHD1	NUP155
WDHD1	NUP160
WDHD1	PDCD2
WDHD1	PDS5A
WDHD1	PDSS1
WDHD1	PINK1
WDHD1	PLK4
WDHD1	PREP
WDHD1	RAD18
WDHD1	RFC4
WDHD1	RFC5
WDHD1	SEC16A
WDHD1	SGOL2
WDHD1	SMC2
WDHD1	TTF2
WDHD1	YEATS4
WDHD1	ZBTB47
WDHD1	ZNF451
VWF	AQP1
VWF	C10orf10
VWF	CARD9
VWF	CD93
VWF	COX7A1
VWF	HIGD1B
VWF	HSPA12B
VWF	KCNH2
VWF	MTUS1
VWF	NIPA1
VWF	RGS5
VWF	SHE
VWF	TM4SF18
WDR12	AHSA1
WDR12	ATP5F1
WDR12	BIRC5
WDR12	BYSL
WDR12	C1QBP
WDR12	C2orf47
WDR12	C2orf49
WDR12	C9orf114
WDR12	CCT7
WDR12	CDC123
WDR12	DTYMK
WDR12	EEF1E1
WDR12	HSPD1
WDR12	IARS2
WDR12	MRPL11
WDR12	MRPL18
WDR12	MRPL39
WDR12	MRPS17
WDR12	MRPS30
WDR12	NME1-NME2
WDR12	NOL7
WDR12	PAICS
WDR12	PHB
WDR12	PIGU
WDR12	PNO1
WDR12	POLE3
WDR12	PPIL1
WDR12	PRIM1
WDR12	PSMA2
WDR12	RPP40
WDR12	TFB2M
WDR12	TMEM177
WDR12	TTC27
WDR12	UTP20
WDR12	ZC3H8
WDR3	BUB3
WDR3	EBNA1BP2
WDR3	EIF1AX
WDR3	NMD3
WDR3	RIOK1
WDR3	TFAM
WDR3	TGS1
WDR3	TRIAP1
WDR3	TWISTNB
WDR43	EBNA1BP2
WDR43	EIF1AX
WDR43	NOM1
WDR43	RIOK1
WDR43	RPL23
WDR43	TFAM
WDR48	E2F4
WDR48	SVEP1
WDR5	AHSA1
WDR5	AK2
WDR5	BCL2L12
WDR5	BNIP1
WDR5	BYSL
WDR5	C1QBP
WDR5	C9orf114
WDR5	C9orf40
WDR5	CCDC86
WDR5	CCT3
WDR5	CDC123
WDR5	IFRD2
WDR5	MRPL18
WDR5	MRPL37
WDR5	MRPS17
WDR5	MRPS30
WDR5	NAE1
WDR5	NOLC1
WDR5	NUP153
WDR5	POLE3
WDR5	PSMD2
WDR5	RAN
WDR5	RFC2
WDR5	SMARCC1
WDR5	UCK2
WDR5	ZW10
WDR46	BYSL
WDR46	DNAJC8
WDR46	MRTO4
WDR54	CDCA5
WDR54	CENPM
WDR54	DTYMK
WDR54	FANCG
WDR54	KIF20A
WDR54	MTHFD1L
WDR54	PAICS
WDR54	ZFHX3
WDR4	AIFM3
WDR4	AK2
WDR4	BUB3
WDR4	CBX5
WDR4	CDC20
WDR4	CDCA5
WDR4	CHEK2
WDR4	CSTF2
WDR4	DCTN5
WDR4	DEF8
WDR4	DTYMK
WDR4	EBNA1BP2
WDR4	EXOSC3
WDR4	GTF3C2
WDR4	LIG3
WDR4	LRRC59
WDR4	MAPK1IP1L
WDR4	MAPKAP1
WDR4	MED8
WDR4	MPZL1
WDR4	NDUFA4L2
WDR4	NLE1
WDR4	NME1-NME2
WDR4	NOLC1
WDR4	NUP93
WDR4	PRDX1
WDR4	RAN
WDR4	RCC1
WDR4	RFC2
WDR4	SAAL1
WDR4	SNRPB
WDR4	TIMELESS
WDR4	TKT
WDR4	UCK2
WDR4	XPO5
WDR6	AKT2
WDR6	GTF3C2
WDR6	KCNH2
WDR6	MCM3AP
WDR6	PHF23
WDR6	RANGAP1
WDR6	RHOT1
WDR6	UBE3B
WDR6	ZER1
WDR7	ZFP3
WDR77	AHCY
WDR77	AK2
WDR77	BAK1
WDR77	BYSL
WDR77	DCTN5
WDR77	METTL2A
WDR77	MRPL37
WDR77	MRPL4
WDR77	MRPS16
WDR77	NOLC1
WDR77	PA2G4
WDR77	PHB
WDR77	POLR1A
WDR77	PPP5C
WDR77	PRKDC
WDR77	PRMT1
WDR77	PSMD3
WDR77	RAN
WDR77	RANGAP1
WDR77	RNF26
WDR77	SRM
WDR77	TIMM50
WDR77	TUFM
WDR77	UCKL1
WDR77	WBSCR16
WDR77	XPO5
WDR77	XRN1
WDR77	YBX1
WHSC1L1	ANKRD17
WHSC1L1	KCNH2
WHSC1L1	NPTN
WHSC1L1	SMARCC1
WHSC1L1	VPS13B
WIZ	ARHGDIA
WIZ	CRYBB3
XRCC6	AIFM3
XRCC6	HSPD1
XRCC6	LMNB2
XRCC6	NCL
XRCC6	NLE1
XRCC6	NME1-NME2
XRCC6	NOB1
XRCC6	QKI
XRCC6	RANGAP1
XRCC6	RCC1
XRCC6	RPLP0
XRCC6	RPS6
XRCC6	SEPHS1
XRCC6	SNRPB
XRCC6	SNRPD3
XRCC6	TOMM34
WDSUB1	MAPKAP1
WSB1	PPP3CA
WSB1	RNF19A
XPO1	DNA2
XPO1	FAM133B
XPO1	SMC2
WHSC1	ACLY
WHSC1	ACTR5
WHSC1	AURKA
WHSC1	BIRC5
WHSC1	BUB1
WHSC1	CBX2
WHSC1	CCNB2
WHSC1	CDC20
WHSC1	CDCA5
WHSC1	CDK2
WHSC1	CDT1
WHSC1	CENPH
WHSC1	CENPM
WHSC1	CFLAR
WHSC1	DCTN5
WHSC1	DEPDC1
WHSC1	E2F1
WHSC1	ECT2
WHSC1	EIF4E
WHSC1	FAM120A
WHSC1	FAM63A
WHSC1	FANCG
WHSC1	GINS2
WHSC1	GORASP2
WHSC1	GTF3C2
WHSC1	GUCY1A3
WHSC1	HELLS
WHSC1	HMMR
WHSC1	KCNH2
WHSC1	KIF14
WHSC1	KIF20A
WHSC1	KIF4A
WHSC1	KLHDC1
WHSC1	LMNB2
WHSC1	LRP8
WHSC1	LRRK2
WHSC1	MCF2L
